month_period,lat_bin_1deg,lon_bin_1deg,gap_count,total_gap_hours,unique_vessels
2019-06,-18,-30,1,322.18333333333334,1
2019-06,-18,58,1,13.333333333333334,1
2019-06,-17,-93,1,556.2333333333333,1
2019-06,-17,2,1,57.1,1
2019-06,-17,121,1,157.85,1
2019-06,-16,-87,1,13.5,1
2019-06,-16,-85,1,76.58333333333333,1
2019-06,-16,-83,1,24.783333333333335,1
2019-06,-16,5,1,25.616666666666667,1
2019-06,-15,-163,1,13.5,1
2019-06,-15,-160,1,17.083333333333332,1
2019-06,-15,-159,1,46.53333333333333,1
2019-06,-15,0,1,358.18333333333334,1
2019-06,-15,123,1,32.35,1
2019-06,-15,160,1,12.333333333333334,1
2019-06,-15,162,1,46.516666666666666,1
2019-06,-14,-159,1,48.166666666666664,1
2019-06,-14,158,1,103.13333333333334,1
2019-06,-14,160,1,36.71666666666667,1
2019-06,-14,169,1,13.033333333333331,1
2019-06,-14,179,1,35.93333333333333,1
2019-06,-13,-160,1,505.1333333333333,1
2019-06,-13,-142,1,15.633333333333333,1
2019-06,-13,-125,1,20.25,1
2019-06,-13,-79,1,22.15,1
2019-06,-13,61,1,12.783333333333331,1
2019-06,-13,169,1,13.116666666666667,1
2019-06,-13,173,1,37.85,1
2019-06,-12,-174,1,12.566666666666666,1
2019-06,-12,-158,1,441.6333333333333,1
2019-06,-12,-95,1,109.5,1
2019-06,-12,-88,1,31.65,1
2019-06,-12,46,1,43.9,1
2019-06,-12,165,1,28.916666666666668,1
2019-06,-12,168,1,16.55,1
2019-06,-12,171,1,15.316666666666666,1
2019-06,-11,-173,1,12.116666666666667,1
2019-06,-11,-87,1,121.68333333333334,1
2019-06,-11,169,1,22.866666666666667,1
2019-06,-10,-164,1,46.53333333333333,1
2019-06,-10,-163,1,12.15,1
2019-06,-10,-135,1,17.716666666666665,1
2019-06,-10,-94,1,328.96666666666664,1
2019-06,-10,77,1,13.65,1
2019-06,-9,-161,1,19.35,1
2019-06,-9,-88,1,97.0,1
2019-06,-9,-22,1,18.116666666666667,1
2019-06,-9,-21,1,14.866666666666667,1
2019-06,-9,62,1,31.366666666666667,1
2019-06,-9,164,1,23.633333333333333,1
2019-06,-9,171,1,363.4,1
2019-06,-8,-180,1,18.533333333333335,1
2019-06,-8,-87,1,16.716666666666665,1
2019-06,-8,-20,1,26.8,1
2019-06,-8,8,1,140.45,1
2019-06,-8,51,1,13.633333333333333,1
2019-06,-8,54,1,109.66666666666669,1
2019-06,-8,67,1,29.283333333333335,1
2019-06,-8,162,1,23.766666666666666,1
2019-06,-8,169,1,645.9,1
2019-06,-7,-179,1,56.96666666666667,1
2019-06,-7,-169,1,27.833333333333332,1
2019-06,-7,-167,1,79.23333333333333,1
2019-06,-7,-91,1,109.53333333333332,1
2019-06,-7,-12,1,42.68333333333333,1
2019-06,-7,-9,1,907.85,1
2019-06,-7,54,1,155.38333333333333,1
2019-06,-7,55,1,53.68333333333333,1
2019-06,-7,63,1,33.96666666666667,1
2019-06,-7,168,1,14.0,1
2019-06,-7,169,1,12.383333333333333,1
2019-06,-7,170,1,46.61666666666667,1
2019-06,-6,-165,1,12.6,1
2019-06,-6,-161,1,21.966666666666665,1
2019-06,-6,-121,1,13.95,1
2019-06,-6,-97,1,24.3,1
2019-06,-6,-12,1,2330.15,1
2019-06,-6,7,1,172.03333333333333,1
2019-06,-6,57,1,13.75,1
2019-06,-6,59,1,20.8,1
2019-06,-6,63,1,28.0,1
2019-06,-6,64,1,18.533333333333335,1
2019-06,-6,65,1,34.016666666666666,1
2019-06,-6,76,1,13.533333333333331,1
2019-06,-6,82,1,12.25,1
2019-06,-6,174,1,363.7,1
2019-06,-5,-166,1,961.3666666666668,1
2019-06,-5,-106,1,15.85,1
2019-06,-5,-105,1,18.133333333333333,1
2019-06,-5,-97,1,17.5,1
2019-06,-5,-95,1,14.416666666666666,1
2019-06,-5,-91,1,23.616666666666667,1
2019-06,-5,-84,1,16.266666666666666,1
2019-06,-5,-6,1,16.716666666666665,1
2019-06,-5,-3,1,27.966666666666665,1
2019-06,-5,42,1,14.883333333333333,1
2019-06,-5,47,1,59.266666666666666,1
2019-06,-5,57,1,37.93333333333333,1
2019-06,-5,63,1,29.45,1
2019-06,-5,64,1,42.516666666666666,1
2019-06,-5,65,1,25.183333333333337,1
2019-06,-5,76,1,12.033333333333331,1
2019-06,-5,173,1,42.68333333333333,1
2019-06,-4,-87,1,29.416666666666668,1
2019-06,-4,-20,1,57.333333333333336,1
2019-06,-4,-11,1,83.9,1
2019-06,-4,0,1,18.366666666666667,1
2019-06,-4,7,1,74.11666666666666,1
2019-06,-4,42,1,187.35,1
2019-06,-4,52,1,85.88333333333334,1
2019-06,-4,56,1,514.2333333333333,1
2019-06,-4,68,1,53.81666666666667,1
2019-06,-4,145,1,193.46666666666667,1
2019-06,-4,150,1,241.68333333333337,1
2019-06,-4,157,1,13.35,1
2019-06,-4,162,1,24.116666666666667,1
2019-06,-4,171,1,72.75,1
2019-06,-4,173,1,12.15,1
2019-06,-4,174,1,36.45,1
2019-06,-4,177,1,88.56666666666666,1
2019-06,-3,-122,1,15.6,1
2019-06,-3,-100,1,394.46666666666664,1
2019-06,-3,-96,1,12.233333333333333,1
2019-06,-3,-24,1,16.05,1
2019-06,-3,-9,1,13.116666666666667,1
2019-06,-3,5,1,417.68333333333334,1
2019-06,-3,7,1,171.91666666666666,1
2019-06,-3,50,1,60.1,1
2019-06,-3,57,1,12.533333333333331,1
2019-06,-3,64,1,15.2,1
2019-06,-3,70,1,40.03333333333333,1
2019-06,-3,72,1,12.35,1
2019-06,-3,157,1,36.516666666666666,1
2019-06,-3,162,1,14.95,1
2019-06,-3,178,1,122.61666666666666,1
2019-06,-2,-142,1,501.48333333333335,1
2019-06,-2,-123,1,19.85,1
2019-06,-2,-95,1,2172.383333333333,1
2019-06,-2,2,1,30.216666666666665,1
2019-06,-2,151,1,13.283333333333331,1
2019-06,-2,154,1,312.81666666666666,1
2019-06,-2,166,1,20.5,1
2019-06,-2,168,1,33.65,1
2019-06,-2,173,1,246.23333333333332,1
2019-06,-2,178,1,20.116666666666667,1
2019-06,-1,-131,1,381.45,1
2019-06,-1,-108,1,371.76666666666665,1
2019-06,-1,-85,1,48.233333333333334,1
2019-06,-1,-9,1,1013.3833333333332,1
2019-06,-1,2,1,32.4,1
2019-06,-1,4,1,131.63333333333333,1
2019-06,-1,53,1,56.483333333333334,1
2019-06,-1,54,1,12.35,1
2019-06,-1,58,1,77.43333333333334,1
2019-06,-1,152,1,12.766666666666667,1
2019-06,-1,156,1,437.3833333333333,1
2019-06,-1,173,1,137.01666666666668,1
2019-06,0,-121,1,12.116666666666667,1
2019-06,0,-105,1,42.46666666666667,1
2019-06,0,-102,1,1143.4,1
2019-06,0,-96,1,19.2,1
2019-06,0,-1,1,205.53333333333333,1
2019-06,0,50,1,100.71666666666668,1
2019-06,0,56,1,116.75,1
2019-06,0,68,1,17.433333333333334,1
2019-06,0,144,1,48.03333333333333,1
2019-06,0,146,1,19.016666666666666,1
2019-06,0,147,1,36.68333333333333,1
2019-06,0,148,1,32.016666666666666,1
2019-06,0,150,1,32.06666666666667,1
2019-06,0,151,1,36.56666666666667,1
2019-06,0,160,1,12.45,1
2019-06,0,165,1,80.35,1
2019-06,0,175,1,19.5,1
2019-06,1,-171,1,13.316666666666666,1
2019-06,1,-154,1,306.51666666666665,1
2019-06,1,-144,1,1771.6,1
2019-06,1,-86,1,95.76666666666668,1
2019-06,1,-82,1,38.21666666666667,1
2019-06,1,-5,1,216.03333333333333,1
2019-06,1,1,1,62.016666666666666,1
2019-06,1,2,1,38.31666666666667,1
2019-06,1,53,1,17.25,1
2019-06,1,67,1,14.05,1
2019-06,1,89,1,22.466666666666665,1
2019-06,1,147,1,122.9,1
2019-06,1,148,1,25.75,1
2019-06,1,149,1,19.066666666666663,1
2019-06,1,150,1,146.9,1
2019-06,1,152,1,559.3166666666667,1
2019-06,1,174,1,699.2666666666667,1
2019-06,1,178,1,12.916666666666666,1
2019-06,2,-174,1,83.88333333333334,1
2019-06,2,-171,1,18.833333333333332,1
2019-06,2,-170,1,19.616666666666667,1
2019-06,2,-156,1,471.7,1
2019-06,2,-151,1,1671.1333333333334,1
2019-06,2,-128,1,343.31666666666666,1
2019-06,2,-125,1,12.166666666666666,1
2019-06,2,-102,1,44.45,1
2019-06,2,-101,1,21.583333333333332,1
2019-06,2,-84,1,115.93333333333334,1
2019-06,2,-13,1,425.8666666666667,1
2019-06,2,-9,1,231.23333333333332,1
2019-06,2,-4,1,36.733333333333334,1
2019-06,2,-2,1,15.783333333333331,1
2019-06,2,0,1,26.966666666666665,1
2019-06,2,52,1,37.45,1
2019-06,2,61,1,12.8,1
2019-06,2,81,1,12.083333333333334,1
2019-06,2,153,1,48.55,1
2019-06,2,171,1,158.78333333333333,1
2019-06,2,178,1,87.53333333333333,1
2019-06,3,-169,1,301.7,1
2019-06,3,-157,1,349.73333333333335,1
2019-06,3,-149,1,405.18333333333334,1
2019-06,3,-147,1,148.26666666666668,1
2019-06,3,-145,1,2119.6833333333334,1
2019-06,3,-113,1,12.383333333333333,1
2019-06,3,-86,1,52.28333333333333,1
2019-06,3,-12,1,386.4166666666667,1
2019-06,3,-8,1,24.383333333333333,1
2019-06,3,-2,1,145.6,1
2019-06,3,48,1,12.183333333333334,1
2019-06,3,55,1,12.65,1
2019-06,3,91,1,13.1,1
2019-06,3,143,1,18.266666666666666,1
2019-06,3,145,1,98.48333333333332,1
2019-06,3,151,1,30.2,1
2019-06,3,152,1,15.383333333333333,1
2019-06,3,178,1,168.78333333333333,1
2019-06,3,179,1,28.516666666666666,1
2019-06,4,-180,1,13.75,1
2019-06,4,-179,1,260.01666666666665,1
2019-06,4,-175,1,86.56666666666666,1
2019-06,4,-169,1,19.933333333333337,1
2019-06,4,-151,1,535.2166666666667,1
2019-06,4,-150,1,17.283333333333335,1
2019-06,4,-139,1,599.3166666666667,1
2019-06,4,-132,1,121.33333333333331,1
2019-06,4,-126,1,12.283333333333331,1
2019-06,4,-120,1,16.466666666666665,1
2019-06,4,-116,1,29.35,1
2019-06,4,-111,1,18.7,1
2019-06,4,-110,1,15.25,1
2019-06,4,-109,1,12.466666666666669,1
2019-06,4,-108,1,14.733333333333333,1
2019-06,4,-106,1,42.45,1
2019-06,4,-105,1,34.8,1
2019-06,4,-99,1,317.4,1
2019-06,4,-98,1,282.8,1
2019-06,4,-85,1,39.65,1
2019-06,4,1,1,181.98333333333332,1
2019-06,4,53,1,17.333333333333332,1
2019-06,4,171,1,32.0,1
2019-06,4,177,1,18.783333333333335,1
2019-06,5,-171,1,14.35,1
2019-06,5,-123,1,12.25,1
2019-06,5,-106,1,168.18333333333334,1
2019-06,5,-100,1,654.2666666666667,1
2019-06,5,-82,1,613.55,1
2019-06,5,56,1,91.35,1
2019-06,5,60,1,13.983333333333333,1
2019-06,5,133,1,52.21666666666667,1
2019-06,5,134,1,104.6,1
2019-06,5,150,1,23.216666666666665,1
2019-06,5,159,1,148.43333333333334,1
2019-06,6,-154,1,94.85,1
2019-06,6,-151,1,795.95,1
2019-06,6,-124,1,13.833333333333334,1
2019-06,6,-13,1,12.716666666666669,1
2019-06,6,139,1,312.98333333333335,1
2019-06,6,175,1,12.016666666666667,1
2019-06,7,-156,1,16.433333333333334,1
2019-06,7,-129,1,517.4666666666667,1
2019-06,7,-20,1,15.816666666666666,1
2019-06,7,-15,1,36.55,1
2019-06,7,59,1,16.216666666666665,1
2019-06,7,140,1,39.666666666666664,1
2019-06,7,164,1,14.45,1
2019-06,7,179,1,12.133333333333333,1
2019-06,8,-132,1,59.25,1
2019-06,8,-130,1,630.3333333333334,1
2019-06,8,139,1,12.883333333333333,1
2019-06,9,-143,1,18.083333333333332,1
2019-06,9,-140,1,21.1,1
2019-06,9,-136,1,16.7,1
2019-06,9,-130,1,23.416666666666668,1
2019-06,9,-126,1,20.483333333333334,1
2019-06,9,-54,1,34.666666666666664,1
2019-06,9,-21,1,13.2,1
2019-06,9,-20,1,15.616666666666667,1
2019-06,9,-18,1,87.31666666666666,1
2019-06,10,-127,1,59.53333333333333,1
2019-06,10,-126,1,67.28333333333333,1
2019-06,10,-56,1,56.21666666666667,1
2019-06,10,-27,1,63.166666666666664,1
2019-06,10,-17,1,14.633333333333333,1
2019-06,10,172,1,12.633333333333333,1
2019-06,11,-89,1,184.43333333333337,1
2019-06,11,-59,1,287.56666666666666,1
2019-06,11,-58,1,12.516666666666667,1
2019-06,11,-24,1,15.35,1
2019-06,11,60,1,19.233333333333334,1
2019-06,11,130,1,13.833333333333334,1
2019-06,11,178,1,20.633333333333333,1
2019-06,12,-26,1,144.7,1
2019-06,12,-21,1,116.1,1
2019-06,12,131,1,17.833333333333332,1
2019-06,12,133,1,38.35,1
2019-06,12,176,1,18.616666666666667,1
2019-06,13,-175,1,80.2,1
2019-06,13,-114,1,99.93333333333334,1
2019-06,13,-20,1,145.16666666666666,1
2019-06,13,178,1,26.233333333333334,1
2019-06,14,-159,1,13.283333333333331,1
2019-06,14,157,1,93.11666666666666,1
2019-06,14,178,1,525.0,1
2019-06,15,-155,1,64.28333333333333,1
2019-06,15,-116,1,214.38333333333333,1
2019-06,15,-110,1,113.38333333333334,1
2019-06,15,138,1,13.083333333333334,1
2019-06,15,153,1,13.166666666666666,1
2019-06,15,156,1,49.3,1
2019-06,15,173,1,649.1166666666667,1
2019-06,16,-155,1,13.4,1
2019-06,16,-154,1,143.2,1
2019-06,16,-118,1,19.533333333333335,1
2019-06,16,-109,1,822.3166666666667,1
2019-06,16,-106,1,306.76666666666665,1
2019-06,16,-27,1,374.7,1
2019-06,16,156,1,12.616666666666667,1
2019-06,17,-156,1,13.45,1
2019-06,17,-155,1,267.6333333333333,1
2019-06,17,-20,1,12.916666666666666,1
2019-06,17,157,1,14.433333333333334,1
2019-06,18,-161,1,134.35,1
2019-06,18,-159,1,13.616666666666667,1
2019-06,18,-153,1,89.53333333333333,1
2019-06,18,-118,1,15.25,1
2019-06,18,-44,1,19.766666666666666,1
2019-06,18,-18,1,23.45,1
2019-06,18,158,1,18.35,1
2019-06,18,159,1,16.633333333333333,1
2019-06,19,-158,1,178.08333333333334,1
2019-06,19,-154,1,845.65,1
2019-06,19,-20,1,17.35,1
2019-06,19,-19,1,15.65,1
2019-06,19,-18,1,12.116666666666667,1
2019-06,20,-21,1,14.066666666666666,1
2019-06,20,150,1,12.75,1
2019-06,20,154,1,35.266666666666666,1
2019-06,21,-156,1,491.7,1
2019-06,21,-152,1,192.98333333333332,1
2019-06,22,-49,1,13.433333333333334,1
2019-06,22,141,1,12.3,1
2019-06,24,-162,1,486.3833333333333,1
2019-06,24,-157,1,25.283333333333335,1
2019-06,24,-136,1,230.08333333333337,1
2019-06,24,-20,1,83.7,1
2019-06,25,-162,1,22.116666666666667,1
2019-06,25,-159,1,21.15,1
2019-06,25,-134,1,127.4,1
2019-06,26,-163,1,134.26666666666668,1
2019-06,26,-162,1,67.66666666666667,1
2019-06,26,-150,1,77.91666666666667,1
2019-06,27,-154,1,597.0,1
2019-06,27,-134,1,533.6666666666666,1
2019-06,27,132,1,108.48333333333332,1
2019-06,27,150,1,27.283333333333335,1
2019-06,27,151,1,20.633333333333333,1
2019-06,28,-158,1,32.35,1
2019-06,28,152,1,127.68333333333334,1
2019-06,28,165,1,72.56666666666666,1
2019-06,29,-170,1,435.1166666666667,1
2019-06,29,-149,1,523.1333333333333,1
2019-06,29,-126,1,37.05,1
2019-06,29,-15,1,65.8,1
2019-06,29,144,1,23.8,1
2019-06,29,150,1,13.216666666666669,1
2019-06,30,-169,1,272.6333333333333,1
2019-06,30,-123,1,89.75,1
2019-06,30,-19,1,132.8,1
2019-06,30,147,1,16.7,1
2019-06,30,148,1,13.666666666666666,1
2019-06,31,-153,1,180.55,1
2019-06,31,-19,1,21.4,1
2019-06,31,-18,1,29.516666666666666,1
2019-06,31,151,1,73.16666666666667,1
2019-06,32,-19,1,30.65,1
2019-06,33,18,1,21.266666666666666,1
2019-06,33,168,1,1437.9833333333331,1
2019-06,35,-23,1,43.2,1
2019-06,35,-22,1,53.6,1
2019-06,35,149,1,12.45,1
2019-06,35,153,1,166.06666666666666,1
2019-06,36,-33,1,63.266666666666666,1
2019-06,36,-25,1,14.383333333333333,1
2019-06,36,-24,1,13.9,1
2019-06,36,159,1,13.283333333333331,1
2019-06,36,171,1,1034.7,1
2019-06,36,173,1,46.95,1
2019-06,36,175,1,354.53333333333336,1
2019-06,37,-127,1,1075.2,1
2019-06,37,-31,1,85.21666666666667,1
2019-06,37,-30,1,129.11666666666667,1
2019-06,37,149,1,16.983333333333334,1
2019-06,37,153,1,52.88333333333333,1
2019-06,37,167,1,223.18333333333337,1
2019-06,37,168,1,17.666666666666668,1
2019-06,39,-177,1,38.9,1
2019-06,39,-21,1,14.2,1
2019-06,39,165,1,594.0833333333334,1
2019-06,40,-69,1,99.96666666666668,1
2019-06,40,-68,1,71.35,1
2019-06,40,162,1,191.93333333333337,1
2019-06,40,167,1,927.1666666666666,1
2019-06,41,-134,1,146.75,1
2019-06,41,-27,1,14.9,1
2019-06,41,-26,1,104.63333333333334,1
2019-06,41,-25,1,16.75,1
2019-06,41,-13,1,26.283333333333335,1
2019-06,41,151,1,984.8,1
2019-06,41,155,1,195.85,1
2019-06,41,163,1,15.466666666666669,1
2019-06,41,171,1,13.8,1
2019-06,42,-142,1,63.333333333333336,1
2019-06,42,-14,1,14.666666666666666,1
2019-06,42,-13,1,19.85,1
2019-06,42,153,1,160.03333333333333,1
2019-06,42,161,1,21.066666666666663,1
2019-06,42,163,1,30.433333333333337,1
2019-06,43,-139,1,40.68333333333333,1
2019-06,43,-126,1,280.3,1
2019-06,43,-30,1,534.6833333333333,1
2019-06,43,-24,1,81.5,1
2019-06,43,-18,1,31.45,1
2019-06,43,158,1,234.68333333333337,1
2019-06,43,167,1,16.35,1
2019-06,44,-12,1,12.0,1
2019-06,44,161,1,19.383333333333333,1
2019-06,45,-126,1,87.25,1
2019-06,46,-9,1,14.5,1
2019-06,48,-47,1,13.316666666666666,1
2019-06,48,-46,1,12.066666666666666,1
2019-06,48,-11,1,15.2,1
2019-06,48,-9,1,19.233333333333334,1
2019-06,49,-130,1,29.433333333333337,1
2019-06,49,-11,1,12.583333333333334,1
2019-06,50,-11,1,29.15,1
2019-06,50,145,1,12.866666666666667,1
2019-06,51,-53,1,12.516666666666667,1
2019-06,51,-13,1,17.2,1
2019-06,52,-15,1,12.566666666666666,1
2019-06,52,-14,1,46.56666666666667,1
2019-06,52,-13,1,12.85,1
2019-06,52,-12,1,18.066666666666663,1
2019-06,53,-55,1,20.016666666666666,1
2019-06,53,-12,1,77.06666666666666,1
2019-06,53,152,1,88.38333333333334,1
2019-06,54,-168,1,491.0,1
2019-06,55,-168,1,213.73333333333332,1
2019-06,56,-167,1,21.083333333333332,1
2019-06,56,-12,1,197.46666666666667,1
2019-06,56,-10,1,14.183333333333334,1
2019-06,56,148,1,106.83333333333331,1
2019-06,57,-167,1,69.41666666666667,1
2019-06,58,-175,1,393.71666666666664,1
2019-06,58,-171,1,2059.35,1
2019-06,58,-168,1,143.88333333333333,1
2019-06,58,-166,1,13.033333333333331,1
2019-06,58,-150,1,93.7,1
2019-06,58,-149,1,30.85,1
2019-06,58,-148,1,18.733333333333334,1
2019-06,59,-9,1,23.133333333333333,1
2019-06,60,-180,1,124.01666666666668,1
2019-06,60,-179,1,49.45,1
2019-06,60,-9,1,20.766666666666666,1
2019-06,60,-8,1,24.3,1
2019-06,60,-4,1,42.983333333333334,1
2019-06,61,-9,1,12.983333333333333,1
2019-06,61,-1,1,17.2,1
2019-06,61,1,1,14.2,1
2019-06,63,-1,1,33.8,1
2019-06,65,-1,1,13.25,1
2019-06,70,33,1,13.866666666666667,1
2019-06,70,38,1,44.7,1
2019-06,70,39,1,31.35,1
2019-06,71,14,1,37.25,1
2019-06,71,16,1,149.91666666666666,1
2019-06,71,30,1,13.366666666666667,1
2019-06,71,33,1,22.133333333333333,1
2019-06,72,26,1,12.916666666666666,1
2019-06,74,22,1,239.71666666666667,1
2019-06,74,23,1,906.6166666666668,1
2019-06,74,43,1,18.683333333333337,1
2019-06,75,36,1,20.066666666666663,1
2019-06,76,36,1,16.083333333333332,1
2019-06,76,47,1,63.583333333333336,1
2019-07,-7,-85,130,9694.166666666666,58
2019-07,43,166,67,2874.2833333333333,37
2019-07,47,167,62,1761.2,42
2019-07,44,165,61,5036.033333333334,41
2019-07,-43,-58,54,1446.2666666666667,6
2019-07,-47,-61,45,3342.25,17
2019-07,43,165,37,3302.583333333333,32
2019-07,46,167,37,2814.5499999999997,29
2019-07,47,168,36,908.85,29
2019-07,46,166,34,2006.8166666666666,28
2019-07,43,167,33,1711.15,27
2019-07,44,164,31,951.2166666666667,24
2019-07,45,166,25,776.7166666666667,22
2019-07,47,163,24,1325.3000000000002,18
2019-07,-42,-58,22,440.85,6
2019-07,44,166,21,837.8666666666666,17
2019-07,-8,-86,20,628.4,15
2019-07,-8,-85,20,581.45,16
2019-07,46,165,20,815.15,19
2019-07,47,164,19,735.9166666666666,18
2019-07,47,166,19,1335.0,17
2019-07,-6,-85,18,1591.8,16
2019-07,-46,-61,13,1109.8166666666666,9
2019-07,-43,-59,13,900.0666666666666,8
2019-07,-7,-86,13,1423.3333333333335,12
2019-07,-48,-61,11,992.2833333333333,9
2019-07,-20,-81,11,182.38333333333333,1
2019-07,-20,-82,10,167.78333333333333,1
2019-07,46,164,10,237.14999999999998,10
2019-07,17,-19,9,1001.6166666666667,7
2019-07,48,168,9,3122.333333333333,8
2019-07,-9,164,7,129.6,2
2019-07,1,0,7,160.11666666666667,5
2019-07,31,-18,7,545.2833333333333,6
2019-07,47,165,7,514.25,7
2019-07,48,164,7,155.6,7
2019-07,55,-169,7,919.6333333333333,6
2019-07,-45,-63,6,96.16666666666666,4
2019-07,-5,77,6,92.51666666666667,2
2019-07,-2,54,6,716.3333333333334,4
2019-07,15,-163,6,105.13333333333333,1
2019-07,31,-19,6,186.4,5
2019-07,33,-19,6,450.9666666666667,5
2019-07,43,164,6,210.16666666666666,6
2019-07,57,-14,6,653.6166666666667,4
2019-07,-37,-164,5,75.58333333333333,1
2019-07,-21,-82,5,78.4,1
2019-07,-7,-87,5,126.88333333333333,5
2019-07,-3,-180,5,454.4166666666667,5
2019-07,-1,177,5,581.1999999999999,5
2019-07,0,146,5,768.7833333333333,5
2019-07,10,-17,5,141.35,2
2019-07,18,-19,5,81.66666666666667,3
2019-07,18,-18,5,135.18333333333334,3
2019-07,19,-18,5,401.31666666666666,2
2019-07,40,-175,5,144.68333333333334,3
2019-07,43,168,5,147.28333333333333,5
2019-07,46,163,5,418.2166666666667,5
2019-07,48,166,5,1805.6666666666665,5
2019-07,-46,-60,4,348.96666666666664,3
2019-07,-45,-179,4,114.06666666666666,1
2019-07,-37,-54,4,132.66666666666666,1
2019-07,-34,82,4,60.550000000000004,1
2019-07,-10,164,4,75.46666666666667,1
2019-07,-5,42,4,94.61666666666666,1
2019-07,-3,168,4,159.13333333333333,3
2019-07,-1,170,4,1013.1499999999999,3
2019-07,-1,176,4,1176.55,4
2019-07,11,172,4,54.18333333333333,2
2019-07,16,-18,4,279.45000000000005,4
2019-07,42,166,4,390.46666666666664,4
2019-07,43,163,4,67.94999999999999,2
2019-07,44,161,4,68.55,4
2019-07,45,165,4,200.35000000000002,4
2019-07,47,169,4,52.81666666666666,4
2019-07,48,165,4,152.13333333333333,4
2019-07,58,-174,4,320.0333333333333,2
2019-07,-45,-60,3,568.7166666666667,3
2019-07,-42,169,3,160.39999999999998,2
2019-07,-34,4,3,173.53333333333333,1
2019-07,-33,59,3,130.88333333333333,3
2019-07,-32,79,3,59.86666666666667,1
2019-07,-24,13,3,222.03333333333336,3
2019-07,-21,-81,3,49.68333333333334,1
2019-07,-10,-163,3,128.66666666666669,2
2019-07,-8,-3,3,487.70000000000005,2
2019-07,-6,76,3,48.949999999999996,2
2019-07,-4,8,3,1030.7333333333333,3
2019-07,-4,178,3,264.8333333333333,3
2019-07,-3,7,3,332.85,3
2019-07,-2,-168,3,261.9166666666667,2
2019-07,-2,7,3,266.5,2
2019-07,-2,153,3,116.65,3
2019-07,-1,171,3,167.7,3
2019-07,0,145,3,70.33333333333333,3
2019-07,1,-5,3,187.48333333333332,3
2019-07,1,-4,3,114.71666666666667,3
2019-07,1,1,3,103.88333333333333,2
2019-07,1,3,3,55.96666666666667,2
2019-07,2,-1,3,88.38333333333334,2
2019-07,4,-169,3,171.38333333333333,3
2019-07,10,-18,3,100.91666666666667,3
2019-07,15,-158,3,77.85,2
2019-07,15,-18,3,245.23333333333332,2
2019-07,17,-18,3,191.78333333333333,2
2019-07,26,-137,3,349.15000000000003,3
2019-07,28,-138,3,70.33333333333334,1
2019-07,32,-20,3,118.31666666666666,2
2019-07,34,-20,3,156.28333333333336,3
2019-07,41,-179,3,113.68333333333334,3
2019-07,41,-69,3,227.61666666666667,2
2019-07,46,168,3,49.83333333333333,3
2019-07,47,-46,3,204.88333333333333,2
2019-07,48,162,3,42.583333333333336,3
2019-07,48,163,3,48.25,3
2019-07,51,-14,3,147.18333333333334,3
2019-07,52,-12,3,74.31666666666666,3
2019-07,53,-13,3,143.2,2
2019-07,-44,-63,2,86.58333333333334,1
2019-07,-43,169,2,171.28333333333333,2
2019-07,-42,-56,2,708.25,2
2019-07,-37,-163,2,27.083333333333332,1
2019-07,-37,-55,2,566.0666666666666,2
2019-07,-37,20,2,59.15,2
2019-07,-34,-170,2,29.21666666666667,1
2019-07,-34,80,2,203.46666666666667,1
2019-07,-34,129,2,1509.8166666666668,1
2019-07,-34,131,2,177.85,1
2019-07,-33,62,2,414.55,1
2019-07,-32,15,2,47.46666666666667,1
2019-07,-32,77,2,38.46666666666667,1
2019-07,-32,99,2,189.58333333333334,2
2019-07,-32,102,2,41.550000000000004,2
2019-07,-31,-42,2,29.78333333333333,1
2019-07,-31,14,2,49.400000000000006,1
2019-07,-30,-157,2,78.63333333333333,1
2019-07,-30,15,2,32.36666666666667,2
2019-07,-29,-149,2,89.33333333333334,2
2019-07,-29,52,2,158.0,2
2019-07,-29,72,2,863.0,2
2019-07,-29,155,2,39.849999999999994,1
2019-07,-27,71,2,57.68333333333333,1
2019-07,-26,66,2,163.31666666666666,2
2019-07,-23,13,2,99.06666666666666,1
2019-07,-21,-84,2,111.93333333333334,1
2019-07,-21,71,2,42.46666666666667,1
2019-07,-20,68,2,61.650000000000006,1
2019-07,-19,-83,2,234.5333333333333,1
2019-07,-19,120,2,214.95,1
2019-07,-16,-121,2,34.266666666666666,1
2019-07,-11,-177,2,1915.1666666666665,2
2019-07,-10,-164,2,136.58333333333331,2
2019-07,-10,-146,2,34.95,2
2019-07,-10,-21,2,32.9,1
2019-07,-9,-117,2,32.366666666666674,1
2019-07,-9,-21,2,67.98333333333333,1
2019-07,-8,163,2,28.45,2
2019-07,-7,-126,2,43.766666666666666,1
2019-07,-7,76,2,32.06666666666667,2
2019-07,-7,179,2,644.55,2
2019-07,-5,-93,2,27.916666666666664,1
2019-07,-5,-92,2,32.68333333333334,1
2019-07,-5,8,2,165.48333333333335,2
2019-07,-5,40,2,102.88333333333333,1
2019-07,-5,41,2,115.98333333333332,1
2019-07,-4,-102,2,25.299999999999997,1
2019-07,-4,53,2,467.73333333333335,2
2019-07,-4,77,2,70.21666666666667,1
2019-07,-4,79,2,27.316666666666666,2
2019-07,-3,-97,2,26.700000000000003,1
2019-07,-3,-95,2,59.333333333333336,2
2019-07,-3,1,2,315.48333333333335,1
2019-07,-3,54,2,27.35,2
2019-07,-2,-98,2,133.01666666666665,2
